Path,Character,Label,Text,Notes,Classes,Classes_idx
External1/External1 00267.wav,,,,,,
External1/External1 00268.wav,,,,,,
External1/External1 00269.wav,,,,,,
External1/External1 00270.wav,,,,,,
External1/External1 00271.wav,,,,,,
External1/External1 00272.wav,,,,,,
External1/External1 00273.wav,,,,,,
External1/External1 00274.wav,,,,,,
External1/External1 00275.wav,,,,,,
External1/External1 00276.wav,,,,,,
External1/External1 00277.wav,,,,,,
External1/External1 00278.wav,,,,,,
External1/External1 00279.wav,,,,,,
External1/External1 00280.wav,,,,,,
External1/External1 00281.wav,,,,,,
External1/External1 00282.wav,,,,,,
External1/External1 00283.wav,,,,,,
External1/External1 00284.wav,,,,,,
External1/External1 00285.wav,,,,,,
External1/External1 00286.wav,,,,,,
External1/External1 00287.wav,,,,,,
External1/External1 00288.wav,,,,,,
External1/External1 00289.wav,,,,,,
External1/External1 00290.wav,,,,,,
External1/External1 00291.wav,,,,,,
External1/External1 00292.wav,,,,,,
External1/External1 00293.wav,,,,,,
External1/External1 00294.wav,,,,,,
External1/External1 00295.wav,,,,,,
External1/External1 00296.wav,,,,,,
External1/External1 00297.wav,,,,,,
External1/External1 00298.wav,,,,,,
External1/External1 00299.wav,,,,,,
External1/External1 00300.wav,,,,,,
External1/External1 00301.wav,,,,,,
External1/External1 00302.wav,,,,,,
External1/External1 00303.wav,,,,,,
External1/External1 00304.wav,,,,,,
External1/External1 00305.wav,,,,,,
External1/External1 00306.wav,,,,,,
External1/External1 00307.wav,,,,,,
External1/External1 00308.wav,,,,,,
External1/External1 00309.wav,,,,,,
External1/External1 00310.wav,,,,,,
External1/External1 00311.wav,,,,,,
External1/External1 00312.wav,,,,,,
External1/External1 00313.wav,,,,,,
External1/External1 00314.wav,,,,,,
External1/External1 00315.wav,,,,,,
External1/External1 00316.wav,,,,,,
External1/External1 00317.wav,,,,,,
External1/External1 00318.wav,,,,,,
External1/External1 00319.wav,,,,,,
External1/External1 00320.wav,,,,,,
External1/External1 00321.wav,,,,,,
External1/External1 00322.wav,,,,,,
External1/External1 00323.wav,,,,,,
External1/External1 00324.wav,,,,,,
External1/External1 00325.wav,,,,,,
External1/External1 00326.wav,,,,,,
External1/External1 00327.wav,,,,,,
External1/External1 00328.wav,,,,,,
External1/External1 00329.wav,,,,,,
External1/External1 00330.wav,,,,,,
External1/External1 00331.wav,,,,,,
External1/External1 00332.wav,,,,,,
External1/External1 00333.wav,,,,,,
External1/External1 00334.wav,,,,,,
External1/External1 00335.wav,,,,,,
External1/External1 00336.wav,,,,,,
External1/External1 00337.wav,,,,,,
External1/External1 00338.wav,,,,,,
External1/External1 00339.wav,,,,,,
External1/External1 00340.wav,,,,,,
External1/External1 00341.wav,,,,,,
External1/External1 00342.wav,,,,,,
External1/External1 00343.wav,,,,,,
External1/External1 00344.wav,,,,,,
External1/External1 00345.wav,,,,,,
External1/External1 00346.wav,,,,,,
External1/External1 00347.wav,,,,,,
External1/External1 00348.wav,,,,,,
External1/External1 00349.wav,,,,,,
External1/External1 00350.wav,,,,,,
External1/External1 00351.wav,,,,,,
External1/External1 00352.wav,,,,,,
External1/External1 00353.wav,,,,,,
External1/External1 00354.wav,,,,,,
External1/External1 00355.wav,,,,,,
External1/External1 00356.wav,,,,,,
External1/External1 00357.wav,,,,,,
External1/External1 00358.wav,,,,,,
External1/External1 00359.wav,,,,,,
External1/External1 00360.wav,,,,,,
External1/External1 00361.wav,,,,,,
External1/External1 00362.wav,,,,,,
External1/External1 00363.wav,,,,,,
External1/External1 00364.wav,,,,,,
External1/External1 00365.wav,,,,,,
External1/External1 00366.wav,,,,,,
External1/External1 00367.wav,,,,,,
External1/External1 00368.wav,,,,,,
External1/External1 00369.wav,,,,,,
External1/External1 00370.wav,,,,,,
External1/External1 00371.wav,,,,,,
External1/External1 00372.wav,,,,,,
External1/External1 00373.wav,,,,,,
External1/External1 00374.wav,,,,,,
External1/External1 00375.wav,,,,,,
External1/External1 00376.wav,,,,,,
External1/External1 00377.wav,,,,,,
External1/External1 00378.wav,,,,,,
External1/External1 00379.wav,,,,,,
External1/External1 00380.wav,,,,,,
External1/External1 00381.wav,,,,,,
External1/External1 00382.wav,,,,,,
External2/External2 00001.wav,,,,,,
External2/External2 00002.wav,,,,,,
External2/External2 00003.wav,,,,,,
External2/External2 00004.wav,,,,,,
External2/External2 00005.wav,,,,,,
External2/External2 00006.wav,,,,,,
External2/External2 00007.wav,,,,,,
External2/External2 00008.wav,,,,,,
External2/External2 00009.wav,,,,,,
External2/External2 00010.wav,,,,,,
External2/External2 00011.wav,,,,,,
External2/External2 00012.wav,,,,,,
External2/External2 00013.wav,,,,,,
External2/External2 00014.wav,,,,,,
External2/External2 00015.wav,,,,,,
External2/External2 00016.wav,,,,,,
External2/External2 00017.wav,,,,,,
External2/External2 00018.wav,,,,,,
External2/External2 00019.wav,,,,,,
External2/External2 00020.wav,,,,,,
External2/External2 00021.wav,,,,,,
External2/External2 00022.wav,,,,,,
External2/External2 00023.wav,,,,,,
External2/External2 00024.wav,,,,,,
External2/External2 00025.wav,,,,,,
External2/External2 00026.wav,,,,,,
External2/External2 00027.wav,,,,,,
External2/External2 00028.wav,,,,,,
External2/External2 00029.wav,,,,,,
External2/External2 00030.wav,,,,,,
External2/External2 00031.wav,,,,,,
External2/External2 00032.wav,,,,,,
External2/External2 00033.wav,,,,,,
External2/External2 00034.wav,,,,,,
External2/External2 00035.wav,,,,,,
External2/External2 00036.wav,,,,,,
External2/External2 00037.wav,,,,,,
External2/External2 00038.wav,,,,,,
External2/External2 00039.wav,,,,,,
External2/External2 00040.wav,,,,,,
External2/External2 00041.wav,,,,,,
External2/External2 00042.wav,,,,,,
External2/External2 00043.wav,,,,,,
External2/External2 00044.wav,,,,,,
External2/External2 00045.wav,,,,,,
External2/External2 00046.wav,,,,,,
External2/External2 00047.wav,,,,,,
External2/External2 00048.wav,,,,,,
External2/External2 00049.wav,,,,,,
External2/External2 00050.wav,,,,,,
External2/External2 00051.wav,,,,,,
External2/External2 00052.wav,,,,,,
External2/External2 00053.wav,,,,,,
External2/External2 00054.wav,,,,,,
External2/External2 00055.wav,,,,,,
External2/External2 00056.wav,,,,,,
External2/External2 00057.wav,,,,,,
External2/External2 00058.wav,,,,,,
External2/External2 00059.wav,,,,,,
External2/External2 00060.wav,,,,,,
External2/External2 00061.wav,,,,,,
External2/External2 00062.wav,,,,,,
External2/External2 00063.wav,,,,,,
External2/External2 00064.wav,,,,,,
External2/External2 00065.wav,,,,,,
External2/External2 00066.wav,,,,,,
External2/External2 00067.wav,,,,,,
External2/External2 00068.wav,,,,,,
External2/External2 00069.wav,,,,,,
External2/External2 00070.wav,,,,,,
External2/External2 00071.wav,,,,,,
External2/External2 00072.wav,,,,,,
External2/External2 00073.wav,,,,,,
External2/External2 00074.wav,,,,,,
External2/External2 00075.wav,,,,,,
External2/External2 00076.wav,,,,,,
External2/External2 00077.wav,,,,,,
External2/External2 00078.wav,,,,,,
External2/External2 00079.wav,,,,,,
External2/External2 00080.wav,,,,,,
External2/External2 00081.wav,,,,,,
External2/External2 00082.wav,,,,,,
External2/External2 00083.wav,,,,,,
External2/External2 00084.wav,,,,,,
External2/External2 00085.wav,,,,,,
External2/External2 00086.wav,,,,,,
External2/External2 00087.wav,,,,,,
External2/External2 00088.wav,,,,,,
External2/External2 00089.wav,,,,,,
External2/External2 00090.wav,,,,,,
External2/External2 00091.wav,,,,,,
External2/External2 00092.wav,,,,,,
External2/External2 00093.wav,,,,,,
External2/External2 00094.wav,,,,,,
External2/External2 00095.wav,,,,,,
External2/External2 00096.wav,,,,,,
External2/External2 00097.wav,,,,,,
External2/External2 00098.wav,,,,,,
External2/External2 00099.wav,,,,,,
External2/External2 00100.wav,,,,,,
External2/External2 00101.wav,,,,,,
External2/External2 00102.wav,,,,,,
External2/External2 00103.wav,,,,,,
External2/External2 00104.wav,,,,,,
External2/External2 00105.wav,,,,,,
External2/External2 00106.wav,,,,,,
External2/External2 00107.wav,,,,,,
External2/External2 00108.wav,,,,,,
External2/External2 00109.wav,,,,,,
External2/External2 00110.wav,,,,,,
External2/External2 00111.wav,,,,,,
External2/External2 00112.wav,,,,,,
External2/External2 00113.wav,,,,,,
External2/External2 00114.wav,,,,,,
External2/External2 00115.wav,,,,,,
External2/External2 00116.wav,,,,,,
External2/External2 00117.wav,,,,,,
External2/External2 00118.wav,,,,,,
External2/External2 00119.wav,,,,,,
External2/External2 00120.wav,,,,,,
External2/External2 00121.wav,,,,,,
External2/External2 00122.wav,,,,,,
External2/External2 00123.wav,,,,,,
External2/External2 00124.wav,,,,,,
External2/External2 00125.wav,,,,,,
External2/External2 00126.wav,,,,,,
External2/External2 00127.wav,,,,,,
External2/External2 00128.wav,,,,,,
External2/External2 00129.wav,,,,,,
External2/External2 00130.wav,,,,,,
External2/External2 00131.wav,,,,,,
External2/External2 00132.wav,,,,,,
External2/External2 00133.wav,,,,,,
External2/External2 00134.wav,,,,,,
External2/External2 00135.wav,,,,,,
External2/External2 00136.wav,,,,,,
External2/External2 00137.wav,,,,,,
External2/External2 00138.wav,,,,,,
External2/External2 00139.wav,,,,,,
External2/External2 00140.wav,,,,,,
External2/External2 00141.wav,,,,,,
External2/External2 00142.wav,,,,,,
External2/External2 00143.wav,,,,,,
External2/External2 00144.wav,,,,,,
External2/External2 00145.wav,,,,,,
External2/External2 00146.wav,,,,,,
External2/External2 00147.wav,,,,,,
External2/External2 00148.wav,,,,,,
External2/External2 00149.wav,,,,,,
External2/External2 00150.wav,,,,,,
External2/External2 00151.wav,,,,,,
External2/External2 00152.wav,,,,,,
External2/External2 00153.wav,,,,,,
External2/External2 00154.wav,,,,,,
External2/External2 00155.wav,,,,,,
External2/External2 00156.wav,,,,,,
External2/External2 00157.wav,,,,,,
External2/External2 00158.wav,,,,,,
External2/External2 00159.wav,,,,,,
External2/External2 00160.wav,,,,,,
External2/External2 00161.wav,,,,,,
External2/External2 00162.wav,,,,,,
External2/External2 00163.wav,,,,,,
External2/External2 00164.wav,,,,,,
External2/External2 00165.wav,,,,,,
External2/External2 00166.wav,,,,,,
External2/External2 00167.wav,,,,,,
External2/External2 00168.wav,,,,,,
External2/External2 00169.wav,,,,,,
External2/External2 00170.wav,,,,,,
External2/External2 00171.wav,,,,,,
External2/External2 00172.wav,,,,,,
External2/External2 00173.wav,,,,,,
External2/External2 00174.wav,,,,,,
External2/External2 00175.wav,,,,,,
External2/External2 00176.wav,,,,,,
External2/External2 00177.wav,,,,,,
External2/External2 00178.wav,,,,,,
External2/External2 00179.wav,,,,,,
External2/External2 00180.wav,,,,,,
External2/External2 00181.wav,,,,,,
External2/External2 00182.wav,,,,,,
External2/External2 00183.wav,,,,,,
External2/External2 00184.wav,,,,,,
External2/External2 00185.wav,,,,,,
External2/External2 00186.wav,,,,,,
External2/External2 00187.wav,,,,,,
External2/External2 00188.wav,,,,,,
External2/External2 00189.wav,,,,,,
External2/External2 00190.wav,,,,,,
External2/External2 00191.wav,,,,,,
External2/External2 00192.wav,,,,,,
External2/External2 00193.wav,,,,,,
External2/External2 00194.wav,,,,,,
External2/External2 00195.wav,,,,,,
External2/External2 00196.wav,,,,,,
External2/External2 00197.wav,,,,,,
External2/External2 00198.wav,,,,,,
External2/External2 00199.wav,,,,,,
External2/External2 00200.wav,,,,,,
External2/External2 00201.wav,,,,,,
External2/External2 00202.wav,,,,,,
External2/External2 00203.wav,,,,,,
External2/External2 00204.wav,,,,,,
External2/External2 00205.wav,,,,,,
External2/External2 00206.wav,,,,,,
External2/External2 00207.wav,,,,,,
External2/External2 00208.wav,,,,,,
External2/External2 00209.wav,,,,,,
External2/External2 00210.wav,,,,,,
External2/External2 00211.wav,,,,,,
External2/External2 00212.wav,,,,,,
External2/External2 00213.wav,,,,,,
External2/External2 00214.wav,,,,,,
External2/External2 00215.wav,,,,,,
External2/External2 00216.wav,,,,,,
External2/External2 00217.wav,,,,,,
External2/External2 00218.wav,,,,,,
External2/External2 00219.wav,,,,,,
External2/External2 00220.wav,,,,,,
External2/External2 00221.wav,,,,,,
External2/External2 00222.wav,,,,,,
External2/External2 00223.wav,,,,,,
External2/External2 00224.wav,,,,,,
External2/External2 00225.wav,,,,,,
External2/External2 00226.wav,,,,,,
External2/External2 00227.wav,,,,,,
External2/External2 00228.wav,,,,,,
External2/External2 00229.wav,,,,,,
External2/External2 00230.wav,,,,,,
External2/External2 00231.wav,,,,,,
External2/External2 00232.wav,,,,,,
External2/External2 00233.wav,,,,,,
External2/External2 00234.wav,,,,,,
External2/External2 00235.wav,,,,,,
External2/External2 00236.wav,,,,,,
External2/External2 00237.wav,,,,,,
External2/External2 00238.wav,,,,,,
External2/External2 00239.wav,,,,,,
External2/External2 00240.wav,,,,,,
External2/External2 00241.wav,,,,,,
External2/External2 00242.wav,,,,,,
External2/External2 00243.wav,,,,,,
External2/External2 00244.wav,,,,,,
External2/External2 00245.wav,,,,,,
External2/External2 00246.wav,,,,,,
External2/External2 00247.wav,,,,,,
External2/External2 00248.wav,,,,,,
External2/External2 00249.wav,,,,,,
External2/External2 00250.wav,,,,,,
External2/External2 00251.wav,,,,,,
External2/External2 00252.wav,,,,,,
External2/External2 00253.wav,,,,,,
External2/External2 00254.wav,,,,,,
External2/External2 00255.wav,,,,,,
External2/External2 00256.wav,,,,,,
External2/External2 00257.wav,,,,,,
External2/External2 00258.wav,,,,,,
External2/External2 00259.wav,,,,,,
External2/External2 00260.wav,,,,,,
External2/External2 00261.wav,,,,,,
External2/External2 00262.wav,,,,,,
External2/External2 00263.wav,,,,,,
External2/External2 00264.wav,,,,,,
External2/External2 00265.wav,,,,,,
External2/External2 00266.wav,,,,,,
External2/External2 00267.wav,,,,,,
External2/External2 00268.wav,,,,,,
External2/External2 00269.wav,,,,,,
External2/External2 00270.wav,,,,,,
External2/External2 00271.wav,,,,,,
External2/External2 00272.wav,,,,,,
External2/External2 00273.wav,,,,,,
External2/External2 00274.wav,,,,,,
External2/External2 00275.wav,,,,,,
External2/External2 00276.wav,,,,,,
External2/External2 00277.wav,,,,,,
External2/External2 00278.wav,,,,,,
External2/External2 00279.wav,,,,,,
External2/External2 00280.wav,,,,,,
External2/External2 00281.wav,,,,,,
External2/External2 00282.wav,,,,,,
External2/External2 00283.wav,,,,,,
External2/External2 00284.wav,,,,,,
External2/External2 00285.wav,,,,,,
External2/External2 00286.wav,,,,,,
External2/External2 00287.wav,,,,,,
External2/External2 00288.wav,,,,,,
External2/External2 00289.wav,,,,,,
External2/External2 00290.wav,,,,,,
External2/External2 00291.wav,,,,,,
External2/External2 00292.wav,,,,,,
External2/External2 00293.wav,,,,,,
External2/External2 00294.wav,,,,,,
External2/External2 00295.wav,,,,,,
External2/External2 00296.wav,,,,,,
External2/External2 00297.wav,,,,,,
External2/External2 00298.wav,,,,,,
External2/External2 00299.wav,,,,,,
External2/External2 00300.wav,,,,,,
External2/External2 00301.wav,,,,,,
External2/External2 00302.wav,,,,,,
External2/External2 00303.wav,,,,,,
External2/External2 00304.wav,,,,,,
External2/External2 00305.wav,,,,,,
External2/External2 00306.wav,,,,,,
External2/External2 00307.wav,,,,,,
External2/External2 00308.wav,,,,,,
External2/External2 00309.wav,,,,,,
External2/External2 00310.wav,,,,,,
External2/External2 00311.wav,,,,,,
External2/External2 00312.wav,,,,,,
External2/External2 00313.wav,,,,,,
External2/External2 00314.wav,,,,,,
External2/External2 00315.wav,,,,,,
External2/External2 00316.wav,,,,,,
External2/External2 00317.wav,,,,,,
External2/External2 00318.wav,,,,,,
External2/External2 00319.wav,,,,,,
External2/External2 00320.wav,,,,,,
External2/External2 00321.wav,,,,,,
External2/External2 00322.wav,,,,,,
