,Path,Character,Label,Text,Notes,Classes,Classes_idx
523,External1/External1 00140.wav,,6.0,,,,
524,External1/External1 00141.wav,,0.0,,,,
525,External1/External1 00142.wav,,1.0,,,,
526,External1/External1 00143.wav,,0.0,,,,
527,External1/External1 00144.wav,,1.0,,,,
528,External1/External1 00145.wav,,10.0,,,,
529,External1/External1 00146.wav,,1.0,,,,
530,External1/External1 00147.wav,,2.0,,,,
531,External1/External1 00148.wav,,2.0,,,,
532,External1/External1 00149.wav,,0.0,,,,
533,External1/External1 00150.wav,,1.0,,,,
534,External1/External1 00151.wav,,0.0,,,,
535,External1/External1 00152.wav,,1.0,,,,
536,External1/External1 00153.wav,,6.0,,,,
537,External1/External1 00154.wav,,0.0,,,,
538,External1/External1 00155.wav,,1.0,,,,
539,External1/External1 00156.wav,,1.0,,,,
540,External1/External1 00157.wav,,3.0,,,,
541,External1/External1 00158.wav,,7.0,,,,
542,External1/External1 00159.wav,,2.0,,,,
543,External1/External1 00160.wav,,6.0,,,,
544,External1/External1 00161.wav,,0.0,,,,
545,External1/External1 00162.wav,,1.0,,,,
546,External1/External1 00163.wav,,1.0,,,,
547,External1/External1 00164.wav,,1.0,,,,
548,External1/External1 00165.wav,,1.0,,,,
549,External1/External1 00166.wav,,0.0,,,,
550,External1/External1 00167.wav,,1.0,,,,
551,External1/External1 00168.wav,,2.0,,,,
552,External1/External1 00169.wav,,7.0,,,,
553,External1/External1 00170.wav,,1.0,,,,
554,External1/External1 00171.wav,,0.0,,,,
555,External1/External1 00172.wav,,11.0,,,,
556,External1/External1 00173.wav,,1.0,,,,
557,External1/External1 00174.wav,,1.0,,,,
558,External1/External1 00175.wav,,2.0,,,,
559,External1/External1 00176.wav,,0.0,,,,
560,External1/External1 00177.wav,,1.0,,,,
561,External1/External1 00178.wav,,22.0,,,,
562,External1/External1 00179.wav,,11.0,,,,
563,External1/External1 00180.wav,,1.0,,,,
564,External1/External1 00181.wav,,3.0,,,,
565,External1/External1 00182.wav,,1.0,,,,
566,External1/External1 00183.wav,,7.0,,,,
567,External1/External1 00184.wav,,0.0,,,,
568,External1/External1 00185.wav,,1.0,,,,
569,External1/External1 00186.wav,,2.0,,,,
570,External1/External1 00187.wav,,7.0,,,,
571,External1/External1 00188.wav,,1.0,,,,
572,External1/External1 00189.wav,,1.0,,,,
573,External1/External1 00190.wav,,1.0,,,,
574,External1/External1 00191.wav,,1.0,,,,
575,External1/External1 00192.wav,,3.0,,,,
576,External1/External1 00193.wav,,6.0,,,,
577,External1/External1 00194.wav,,3.0,,,,
578,External1/External1 00195.wav,,1.0,,,,
579,External1/External1 00196.wav,,0.0,,,,
580,External1/External1 00197.wav,,3.0,,,,
581,External1/External1 00198.wav,,2.0,,,,
582,External1/External1 00199.wav,,0.0,,,,
583,External1/External1 00200.wav,,1.0,,,,
584,External1/External1 00201.wav,,6.0,,,,
585,External1/External1 00202.wav,,0.0,,,,
586,External1/External1 00203.wav,,0.0,,,,
587,External1/External1 00204.wav,,1.0,,,,
588,External1/External1 00205.wav,,1.0,,,,
589,External1/External1 00206.wav,,0.0,,,,
590,External1/External1 00207.wav,,6.0,,,,
591,External1/External1 00208.wav,,1.0,,,,
592,External1/External1 00209.wav,,0.0,,,,
593,External1/External1 00210.wav,,1.0,,,,
594,External1/External1 00211.wav,,0.0,,,,
595,External1/External1 00212.wav,,1.0,,,,
596,External1/External1 00213.wav,,0.0,,,,
597,External1/External1 00214.wav,,0.0,,,,
598,External1/External1 00215.wav,,2.0,,,,
599,External1/External1 00216.wav,,17.0,,,,
600,External1/External1 00217.wav,,7.0,,,,
601,External1/External1 00218.wav,,0.0,,,,
602,External1/External1 00219.wav,,2.0,,,,
603,External1/External1 00220.wav,,3.0,,,,
604,External1/External1 00221.wav,,1.0,,,,
605,External1/External1 00222.wav,,5.0,,,,
606,External1/External1 00223.wav,,2.0,,,,
607,External1/External1 00224.wav,,1.0,,,,
608,External1/External1 00225.wav,,1.0,,,,
609,External1/External1 00226.wav,,3.0,,,,
610,External1/External1 00227.wav,,7.0,,,,
611,External1/External1 00228.wav,,0.0,,,,
612,External1/External1 00229.wav,,1.0,,,,
613,External1/External1 00230.wav,,6.0,,,,
614,External1/External1 00231.wav,,0.0,,,,
615,External1/External1 00232.wav,,1.0,,,,
616,External1/External1 00233.wav,,0.0,,,,
617,External1/External1 00234.wav,,1.0,,,,
618,External1/External1 00235.wav,,1.0,,,,
619,External1/External1 00236.wav,,0.0,,,,
620,External1/External1 00237.wav,,0.0,,,,
621,External1/External1 00238.wav,,3.0,,,,
622,External1/External1 00239.wav,,4.0,,,,
623,External1/External1 00240.wav,,1.0,,,,
624,External1/External1 00241.wav,,6.0,,,,
625,External1/External1 00242.wav,,7.0,,,,
626,External1/External1 00243.wav,,2.0,,,,
627,External1/External1 00244.wav,,1.0,,,,
628,External1/External1 00245.wav,,0.0,,,,
629,External1/External1 00246.wav,,1.0,,,,
630,External1/External1 00247.wav,,6.0,,,,
631,External1/External1 00248.wav,,0.0,,,,
632,External1/External1 00249.wav,,17.0,,,,
633,External1/External1 00250.wav,,9.0,,,,
634,External1/External1 00251.wav,,1.0,,,,
635,External1/External1 00252.wav,,0.0,,,,
636,External1/External1 00253.wav,,1.0,,,,
637,External1/External1 00254.wav,,0.0,,,,
638,External1/External1 00255.wav,,0.0,,,,
639,External1/External1 00256.wav,,0.0,,,,
640,External1/External1 00257.wav,,1.0,,,,
641,External1/External1 00258.wav,,1.0,,,,
642,External1/External1 00259.wav,,1.0,,,,
643,External1/External1 00260.wav,,1.0,,,,
644,External1/External1 00261.wav,,0.0,,,,
645,External1/External1 00262.wav,,0.0,,,,
646,External1/External1 00263.wav,,0.0,,,,
647,External1/External1 00264.wav,,1.0,,,,
648,External1/External1 00265.wav,,0.0,,,,
649,External1/External1 00266.wav,,9.0,,,,
650,External1/External1 00267.wav,,0.0,,,,
651,External1/External1 00268.wav,,0.0,,,,
652,External1/External1 00269.wav,,5.0,,,,
653,External1/External1 00270.wav,,0.0,,,,
654,External1/External1 00271.wav,,0.0,,,,
655,External1/External1 00272.wav,,1.0,,,,
656,External1/External1 00273.wav,,11.0,,,,
657,External1/External1 00274.wav,,5.0,,,,
658,External1/External1 00275.wav,,3.0,,,,
659,External1/External1 00276.wav,,4.0,,,,
660,External1/External1 00277.wav,,1.0,,,,
661,External1/External1 00278.wav,,1.0,,,,
662,External1/External1 00279.wav,,2.0,,,,
663,External1/External1 00280.wav,,6.0,,,,
664,External1/External1 00281.wav,,0.0,,,,
665,External1/External1 00282.wav,,1.0,,,,
666,External1/External1 00283.wav,,1.0,,,,
667,External1/External1 00284.wav,,1.0,,,,
668,External1/External1 00285.wav,,0.0,,,,
669,External1/External1 00286.wav,,0.0,,,,
670,External1/External1 00287.wav,,0.0,,,,
671,External1/External1 00288.wav,,3.0,,,,
672,External1/External1 00289.wav,,1.0,,,,
673,External1/External1 00290.wav,,0.0,,,,
674,External1/External1 00291.wav,,3.0,,,,
675,External1/External1 00292.wav,,1.0,,,,
676,External1/External1 00293.wav,,18.0,,,,
677,External1/External1 00294.wav,,0.0,,,,
678,External1/External1 00295.wav,,5.0,,,,
679,External1/External1 00296.wav,,1.0,,,,
680,External1/External1 00297.wav,,0.0,,,,
681,External1/External1 00298.wav,,1.0,,,,
682,External1/External1 00299.wav,,0.0,,,,
683,External1/External1 00300.wav,,2.0,,,,
684,External1/External1 00301.wav,,2.0,,,,
685,External1/External1 00302.wav,,1.0,,,,
686,External1/External1 00303.wav,,2.0,,,,
687,External1/External1 00304.wav,,2.0,,,,
688,External1/External1 00305.wav,,0.0,,,,
689,External1/External1 00306.wav,,0.0,,,,
690,External1/External1 00307.wav,,6.0,,,,
691,External1/External1 00308.wav,,0.0,,,,
692,External1/External1 00309.wav,,0.0,,,,
693,External1/External1 00310.wav,,1.0,,,,
694,External1/External1 00311.wav,,0.0,,,,
695,External1/External1 00312.wav,,5.0,,,,
696,External1/External1 00313.wav,,5.0,,,,
697,External1/External1 00314.wav,,0.0,,,,
698,External1/External1 00315.wav,,11.0,,,,
699,External1/External1 00316.wav,,3.0,,,,
700,External1/External1 00317.wav,,1.0,,,,
701,External1/External1 00318.wav,,0.0,,,,
702,External1/External1 00319.wav,,3.0,,,,
703,External1/External1 00320.wav,,1.0,,,,
704,External1/External1 00321.wav,,0.0,,,,
705,External1/External1 00322.wav,,1.0,,,,
706,External1/External1 00323.wav,,0.0,,,,
707,External1/External1 00324.wav,,21.0,,,,
708,External1/External1 00325.wav,,0.0,,,,
709,External1/External1 00326.wav,,0.0,,,,
710,External1/External1 00327.wav,,2.0,,,,
711,External1/External1 00328.wav,,0.0,,,,
712,External1/External1 00329.wav,,0.0,,,,
713,External1/External1 00330.wav,,0.0,,,,
714,External1/External1 00331.wav,,1.0,,,,
715,External1/External1 00332.wav,,2.0,,,,
716,External1/External1 00333.wav,,1.0,,,,
717,External1/External1 00334.wav,,0.0,,,,
718,External1/External1 00335.wav,,5.0,,,,
719,External1/External1 00336.wav,,1.0,,,,
720,External1/External1 00337.wav,,0.0,,,,
721,External1/External1 00338.wav,,1.0,,,,
722,External1/External1 00339.wav,,11.0,,,,
723,External1/External1 00340.wav,,0.0,,,,
724,External1/External1 00341.wav,,1.0,,,,
725,External1/External1 00342.wav,,3.0,,,,
726,External1/External1 00343.wav,,6.0,,,,
727,External1/External1 00344.wav,,17.0,,,,
728,External1/External1 00345.wav,,1.0,,,,
729,External1/External1 00346.wav,,5.0,,,,
730,External1/External1 00347.wav,,0.0,,,,
731,External1/External1 00348.wav,,3.0,,,,
732,External1/External1 00349.wav,,5.0,,,,
733,External1/External1 00350.wav,,2.0,,,,
734,External1/External1 00351.wav,,3.0,,,,
735,External1/External1 00352.wav,,6.0,,,,
736,External1/External1 00353.wav,,5.0,,,,
737,External1/External1 00354.wav,,3.0,,,,
738,External1/External1 00355.wav,,3.0,,,,
739,External1/External1 00356.wav,,2.0,,,,
740,External1/External1 00357.wav,,0.0,,,,
741,External1/External1 00358.wav,,0.0,,,,
742,External1/External1 00359.wav,,5.0,,,,
743,External1/External1 00360.wav,,1.0,,,,
744,External1/External1 00361.wav,,1.0,,,,
745,External1/External1 00362.wav,,2.0,,,,
746,External1/External1 00363.wav,,1.0,,,,
747,External1/External1 00364.wav,,1.0,,,,
748,External1/External1 00365.wav,,2.0,,,,
749,External1/External1 00366.wav,,2.0,,,,
750,External1/External1 00367.wav,,5.0,,,,
751,External1/External1 00368.wav,,3.0,,,,
752,External1/External1 00369.wav,,1.0,,,,
753,External1/External1 00370.wav,,2.0,,,,
754,External1/External1 00371.wav,,1.0,,,,
755,External1/External1 00372.wav,,1.0,,,,
756,External1/External1 00373.wav,,3.0,,,,
757,External1/External1 00374.wav,,2.0,,,,
758,External1/External1 00375.wav,,1.0,,,,
759,External1/External1 00376.wav,,1.0,,,,
760,External1/External1 00377.wav,,1.0,,,,
761,External1/External1 00378.wav,,2.0,,,,
762,External1/External1 00379.wav,,1.0,,,,
763,External1/External1 00380.wav,,12.0,,,,
764,External1/External1 00381.wav,,1.0,,,,
765,External1/External1 00382.wav,,2.0,,,,
766,External2/External2 00001.wav,,1.0,,,,
767,External2/External2 00002.wav,,2.0,,,,
768,External2/External2 00003.wav,,0.0,,,,
769,External2/External2 00004.wav,,12.0,,,,
770,External2/External2 00005.wav,,2.0,,,,
771,External2/External2 00006.wav,,1.0,,,,
772,External2/External2 00007.wav,,1.0,,,,
773,External2/External2 00008.wav,,11.0,,,,
774,External2/External2 00009.wav,,4.0,,,,
775,External2/External2 00010.wav,,0.0,,,,
776,External2/External2 00011.wav,,5.0,,,,
777,External2/External2 00012.wav,,1.0,,,,
778,External2/External2 00013.wav,,12.0,,,,
779,External2/External2 00014.wav,,0.0,,,,
780,External2/External2 00015.wav,,0.0,,,,
781,External2/External2 00016.wav,,5.0,,,,
782,External2/External2 00017.wav,,0.0,,,,
783,External2/External2 00018.wav,,2.0,,,,
784,External2/External2 00019.wav,,3.0,,,,
785,External2/External2 00020.wav,,17.0,,,,
786,External2/External2 00021.wav,,1.0,,,,
787,External2/External2 00022.wav,,0.0,,,,
788,External2/External2 00023.wav,,0.0,,,,
789,External2/External2 00024.wav,,18.0,,,,
790,External2/External2 00025.wav,,11.0,,,,
791,External2/External2 00026.wav,,0.0,,,,
792,External2/External2 00027.wav,,3.0,,,,
793,External2/External2 00028.wav,,0.0,,,,
794,External2/External2 00029.wav,,2.0,,,,
795,External2/External2 00030.wav,,1.0,,,,
796,External2/External2 00031.wav,,0.0,,,,
797,External2/External2 00032.wav,,1.0,,,,
798,External2/External2 00033.wav,,11.0,,,,
799,External2/External2 00034.wav,,3.0,,,,
800,External2/External2 00035.wav,,2.0,,,,
801,External2/External2 00036.wav,,2.0,,,,
802,External2/External2 00037.wav,,1.0,,,,
803,External2/External2 00038.wav,,0.0,,,,
804,External2/External2 00039.wav,,1.0,,,,
805,External2/External2 00040.wav,,0.0,,,,
806,External2/External2 00041.wav,,1.0,,,,
807,External2/External2 00042.wav,,1.0,,,,
808,External2/External2 00043.wav,,1.0,,,,
809,External2/External2 00044.wav,,2.0,,,,
810,External2/External2 00045.wav,,2.0,,,,
811,External2/External2 00046.wav,,2.0,,,,
812,External2/External2 00047.wav,,9.0,,,,
813,External2/External2 00048.wav,,1.0,,,,
814,External2/External2 00049.wav,,1.0,,,,
815,External2/External2 00050.wav,,0.0,,,,
816,External2/External2 00051.wav,,2.0,,,,
817,External2/External2 00052.wav,,2.0,,,,
818,External2/External2 00053.wav,,0.0,,,,
819,External2/External2 00054.wav,,2.0,,,,
820,External2/External2 00055.wav,,0.0,,,,
821,External2/External2 00056.wav,,0.0,,,,
822,External2/External2 00057.wav,,0.0,,,,
823,External2/External2 00058.wav,,1.0,,,,
824,External2/External2 00059.wav,,1.0,,,,
825,External2/External2 00060.wav,,2.0,,,,
826,External2/External2 00061.wav,,7.0,,,,
827,External2/External2 00062.wav,,0.0,,,,
828,External2/External2 00063.wav,,8.0,,,,
829,External2/External2 00064.wav,,18.0,,,,
830,External2/External2 00065.wav,,5.0,,,,
831,External2/External2 00066.wav,,7.0,,,,
832,External2/External2 00067.wav,,16.0,,,,
833,External2/External2 00068.wav,,1.0,,,,
834,External2/External2 00069.wav,,1.0,,,,
835,External2/External2 00070.wav,,1.0,,,,
836,External2/External2 00071.wav,,5.0,,,,
837,External2/External2 00072.wav,,0.0,,,,
838,External2/External2 00073.wav,,1.0,,,,
839,External2/External2 00074.wav,,17.0,,,,
840,External2/External2 00075.wav,,1.0,,,,
841,External2/External2 00076.wav,,0.0,,,,
842,External2/External2 00077.wav,,1.0,,,,
843,External2/External2 00078.wav,,3.0,,,,
844,External2/External2 00079.wav,,6.0,,,,
845,External2/External2 00080.wav,,0.0,,,,
846,External2/External2 00081.wav,,0.0,,,,
847,External2/External2 00082.wav,,6.0,,,,
848,External2/External2 00083.wav,,2.0,,,,
849,External2/External2 00084.wav,,1.0,,,,
850,External2/External2 00085.wav,,0.0,,,,
851,External2/External2 00086.wav,,5.0,,,,
852,External2/External2 00087.wav,,1.0,,,,
853,External2/External2 00088.wav,,1.0,,,,
854,External2/External2 00089.wav,,6.0,,,,
855,External2/External2 00090.wav,,1.0,,,,
856,External2/External2 00091.wav,,2.0,,,,
857,External2/External2 00092.wav,,0.0,,,,
858,External2/External2 00093.wav,,2.0,,,,
859,External2/External2 00094.wav,,3.0,,,,
860,External2/External2 00095.wav,,1.0,,,,
861,External2/External2 00096.wav,,1.0,,,,
862,External2/External2 00097.wav,,0.0,,,,
863,External2/External2 00098.wav,,1.0,,,,
864,External2/External2 00099.wav,,0.0,,,,
865,External2/External2 00100.wav,,1.0,,,,
866,External2/External2 00101.wav,,11.0,,,,
867,External2/External2 00102.wav,,1.0,,,,
868,External2/External2 00103.wav,,1.0,,,,
869,External2/External2 00104.wav,,0.0,,,,
870,External2/External2 00105.wav,,0.0,,,,
871,External2/External2 00106.wav,,0.0,,,,
872,External2/External2 00107.wav,,2.0,,,,
873,External2/External2 00108.wav,,1.0,,,,
874,External2/External2 00109.wav,,0.0,,,,
875,External2/External2 00110.wav,,0.0,,,,
876,External2/External2 00111.wav,,0.0,,,,
877,External2/External2 00112.wav,,1.0,,,,
878,External2/External2 00113.wav,,8.0,,,,
879,External2/External2 00114.wav,,1.0,,,,
880,External2/External2 00115.wav,,10.0,,,,
881,External2/External2 00116.wav,,12.0,,,,
882,External2/External2 00117.wav,,2.0,,,,
883,External2/External2 00118.wav,,5.0,,,,
884,External2/External2 00119.wav,,1.0,,,,
885,External2/External2 00120.wav,,7.0,,,,
886,External2/External2 00121.wav,,4.0,,,,
887,External2/External2 00122.wav,,1.0,,,,
888,External2/External2 00123.wav,,1.0,,,,
889,External2/External2 00124.wav,,12.0,,,,
890,External2/External2 00125.wav,,0.0,,,,
891,External2/External2 00126.wav,,1.0,,,,
892,External2/External2 00127.wav,,1.0,,,,
893,External2/External2 00128.wav,,3.0,,,,
894,External2/External2 00129.wav,,3.0,,,,
895,External2/External2 00130.wav,,7.0,,,,
896,External2/External2 00131.wav,,1.0,,,,
897,External2/External2 00132.wav,,5.0,,,,
898,External2/External2 00133.wav,,1.0,,,,
899,External2/External2 00134.wav,,0.0,,,,
900,External2/External2 00135.wav,,3.0,,,,
901,External2/External2 00136.wav,,2.0,,,,
902,External2/External2 00137.wav,,0.0,,,,
903,External2/External2 00138.wav,,1.0,,,,
904,External2/External2 00139.wav,,1.0,,,,
905,External2/External2 00140.wav,,1.0,,,,
906,External2/External2 00141.wav,,3.0,,,,
907,External2/External2 00142.wav,,1.0,,,,
908,External2/External2 00143.wav,,6.0,,,,
909,External2/External2 00144.wav,,2.0,,,,
910,External2/External2 00145.wav,,5.0,,,,
911,External2/External2 00146.wav,,0.0,,,,
912,External2/External2 00147.wav,,1.0,,,,
913,External2/External2 00148.wav,,1.0,,,,
914,External2/External2 00149.wav,,2.0,,,,
915,External2/External2 00150.wav,,2.0,,,,
916,External2/External2 00151.wav,,2.0,,,,
917,External2/External2 00152.wav,,2.0,,,,
918,External2/External2 00153.wav,,2.0,,,,
919,External2/External2 00154.wav,,2.0,,,,
920,External2/External2 00155.wav,,1.0,,,,
921,External2/External2 00156.wav,,0.0,,,,
922,External2/External2 00157.wav,,12.0,,,,
923,External2/External2 00158.wav,,0.0,,,,
924,External2/External2 00159.wav,,0.0,,,,
925,External2/External2 00160.wav,,0.0,,,,
926,External2/External2 00161.wav,,5.0,,,,
927,External2/External2 00162.wav,,2.0,,,,
928,External2/External2 00163.wav,,0.0,,,,
929,External2/External2 00164.wav,,2.0,,,,
930,External2/External2 00165.wav,,17.0,,,,
931,External2/External2 00166.wav,,11.0,,,,
932,External2/External2 00167.wav,,0.0,,,,
933,External2/External2 00168.wav,,0.0,,,,
934,External2/External2 00169.wav,,0.0,,,,
935,External2/External2 00170.wav,,0.0,,,,
936,External2/External2 00171.wav,,0.0,,,,
937,External2/External2 00172.wav,,5.0,,,,
938,External2/External2 00173.wav,,5.0,,,,
939,External2/External2 00174.wav,,2.0,,,,
940,External2/External2 00175.wav,,0.0,,,,
941,External2/External2 00176.wav,,1.0,,,,
942,External2/External2 00177.wav,,2.0,,,,
943,External2/External2 00178.wav,,0.0,,,,
944,External2/External2 00179.wav,,0.0,,,,
